2.56e-05;1.62e-05;0.0001492;0.0014843;0.0132753;0.192202;1.38808;
0.0009217;7.8e-06;6.59e-05;0.0006451;0.006448;0.0675669;0.704729;
0.0021939;1.28e-05;7.09e-05;0.0003173;0.0031689;0.0327321;0.359718;
0.006242;1.54e-05;3.36e-05;0.0002951;0.0028995;0.0290366;0.289882;
0.0110497;2.07e-05;5.67e-05;0.0002877;0.002773;0.0276163;0.294738;
0.0285206;0.0002192;0.0002031;0.0010119;0.0045645;0.0287787;0.279033;
