3.18e-05;1.16e-05;8.45999e-05;0.0012922;0.0093068;0.0907018;0.692483;
0.0001404;4.80004e-06;3.44e-05;0.0003342;0.003569;0.0338703;0.360141;
0.0002211;6.39993e-06;2.02e-05;0.0001803;0.0017923;0.0187517;0.184475;
0.0004541;8.39995e-06;3.57e-05;0.000187;0.0020738;0.0182452;0.184676;
0.0008992;2.37999e-05;2.84e-05;0.0001913;0.0018089;0.018331;0.181694;
0.0018087;1.85e-05;4.84999e-05;0.0001944;0.0018199;0.0183752;0.179483;
